,id,total_fires,acres_burned,logged_acres_burned
1344,30077,1029,129040.7,-646.6776640546252
1345,30079,54,7309.799999999999,81.82184927645989
1346,30081,2190,457772.95,-1065.6579550498263
1347,30083,47,471.90000000000003,14.855042639483102
1348,30085,2316,56896.200000000004,-209.6375235005936
1349,30087,1412,585627.1,179.70191386907302
1350,30089,2326,191320.56,-1334.3298121608684
1351,30091,30,9111.4,25.71257353272302
1352,30093,194,896.5300000000001,-120.56240554272017
1353,30095,76,38167.68,52.644021314043115
1354,30097,110,288568.17,25.172317139708785
1355,30099,52,23743.61,4.544127241122505
1356,30101,3,20.35,-0.30102999566398103
1357,30103,24,26146.3,50.74196022446826
1358,30105,283,44704.799999999996,168.95334279055064
1359,30107,31,911.74,-13.359025047998278
1360,30109,7,10.8,0.38881141347352344
1361,30111,359,255845.20999,218.66591205157073
1362,31001,36,395.28999999999996,-1.81162000110971
1363,31003,28,2319.125,11.999095726707056
1364,31005,40,30023.0,38.193191340473845
1365,31007,65,9770.0,63.24406827517054
1366,31009,17,5202.599999999999,15.227705562612345
1367,31011,75,2633.75,37.502359754574485
1368,31013,125,1317.07,-25.80452798846026
1369,31015,61,5192.45,45.9504811503912
1370,31017,58,70670.87,39.33735856631066
1371,31019,256,3006.3799999999997,-6.755808707551931
1372,31021,15,773.51,12.569956947645267
1373,31023,55,527.0,16.474183202992805
1374,31025,99,188.86,-40.62312333720658
1375,31027,63,422.13,8.20427195913026
1376,31029,34,270.07,4.593463293908004
1377,31031,392,181216.6,228.37462535616405
1378,31033,115,4130.4400000000005,-26.284844900003858
1379,31035,21,255.81,6.061452479087193
1380,31037,15,152.53,-0.27860162447849435
1381,31039,25,226.83499999999998,9.494044440463908
1382,31041,138,11892.055,61.90076161472429
1383,31043,26,1164.1,21.72292440785381
1384,31045,139,90980.56,14.03883626068088
1385,31047,159,2103.42,-27.548903238338536
1386,31049,38,989.6,13.592326107758826
1387,31051,49,555.6,22.182563432593987
1388,31053,98,385.3225,-71.15307350207986
1389,31055,81,585.55,-16.953190812251723
1390,31057,20,6690.35,5.674401812845282
1391,31059,90,5030.14,-13.10861787880472
1392,31061,79,1604.441,9.269898683687103
1393,31063,32,756.71,24.29215679269976
1394,31065,64,600.39,-4.83817697579524
1395,31067,212,2395.7871,-15.174560811009416
1396,31069,111,53318.61,123.03685204970769
1397,31071,32,1910.4699999999998,12.690530878851117
1398,31073,21,329.51,-1.2594231771625404
1399,31075,21,1277.5,15.66890750230186
1400,31077,16,561.72,4.07234182151732
1401,31079,17,150.43,0.7200600247492432
1402,31081,120,897.7800000000001,-1.8348157223424484
1403,31083,36,230.45,8.436758796045694
1404,31085,7,159.1,4.672467313068082
1405,31087,20,1331.5,12.426050371960988
1406,31089,80,3290.61,35.02707852196789
1407,31091,27,8522.0,41.5167665687092
1408,31093,16,273.451,2.9419087743655994
1409,31095,101,1948.07,25.89223971695015
1410,31097,33,688.1,7.219814971182443
1411,31099,48,866.1800000000001,5.1613426596637755
1412,31101,159,72230.83,33.15526838628001
1413,31103,6,9183.51,8.626497937375529
1414,31105,35,939.22,13.6900968013718
1415,31107,65,7303.91,40.41512244607239
1416,31109,219,2718.171,7.694637940531749
1417,31111,241,67318.805,65.84012707498002
1418,31113,14,7173.601000000001,10.050085744201409
1419,31115,31,1258.91,3.7807728392883924
1420,31117,17,2349.0,14.548873690446666
1421,31119,159,1118.48,-44.56949124269428
1422,31121,64,188.55,-9.54508852824191
1423,31123,77,18049.72,24.369991349441023
1424,31125,21,95.0,5.449092531119419
1425,31127,52,764.62,16.19149843213854
1426,31129,84,496.63,6.2562850926195575
1427,31131,152,1807.0,25.139306979670753
1428,31133,49,1906.9099999999999,45.14975637727938
1429,31135,59,1111.0,12.68446865322073
1430,31137,29,352.5,-3.636670121112839
1431,31139,76,538.305,-11.538111422409564
1432,31141,120,613.7760000000001,-7.518382151866721
1433,31143,92,1295.515,20.196825011904075
1434,31145,62,440.60999999999996,13.220464111782432
1435,31147,45,1555.51,17.398514381605718
1436,31149,14,7306.33,4.702387104825718
1437,31151,89,424.15,-23.029473116243835
1438,31153,125,114.23,-103.65272240664171
1439,31155,131,2992.0951,8.811815798616198
1440,31157,475,24596.48,49.109301781273665
1441,31159,53,2125.011,14.581713894963155
1442,31161,188,42170.49999999999,188.6798934577075
1443,31163,56,2017.0700000000002,19.639791683060402
1444,31165,173,109381.42000000001,52.64134561417091
1445,31167,57,434.29999999999995,13.999794679471949
1446,31169,96,758.06,10.677805312410458
1447,31171,55,28782.05,19.008806073125374
1448,31173,732,21582.2,412.804685096192
1449,31175,36,773.56,11.727488835069861
1450,31177,42,580.0,15.54665137522581
1451,31179,71,363.5,-1.9039942602848856
1452,31181,37,409.40099999999995,6.371082646513091
1453,31183,18,2260.7,13.042023927248866
1454,31185,94,566.2712,-39.45747562695003
1455,32001,178,220985.8,150.49977926331442
1456,32003,3031,293994.84,-1375.286101093843
1457,32005,601,50448.13,-324.162581286361
1458,32007,2556,2935305.33,799.4876747852563
1459,32009,31,2335.9,-8.254766209010953
1460,32011,699,659159.25,115.02929730329788
1461,32013,1258,1798922.56,737.0772516492782
1462,32015,598,822785.6100000001,196.12999925251307
1463,32017,2994,1148937.5,-991.4022126588575
1464,32019,259,31957.62,-53.23974441420352
1465,32021,124,16711.64,-55.89731234444902
1466,32023,489,132953.31,-12.763445415307402
1467,32027,491,671995.2,327.592160664819
1468,32029,76,19586.86,2.8836785707481623
1469,32031,1659,484782.16,-147.66655197567005
1470,32033,1748,150335.31,-952.046347789206
1471,32510,251,13320.87,-87.20623391016758
1472,33001,138,227.62,-4.311965894446805
1473,33003,224,710.231,-31.110868319912875
1474,33005,220,253.251,-23.467353045529308
1475,33007,175,252.841,-46.235589364991306
1476,33009,355,385.437,-87.33570738002365
1477,33011,413,533.804,-49.127598783004274
1478,33013,337,644.5070000000001,-9.129803080342153
1479,33015,311,533.3530000000001,2.5290991744993505
1480,33017,190,176.914,-25.20580661562501
1481,33019,96,149.049,-4.839309228343772
1482,34001,3396,6499.5,-1245.120079617288
1483,34003,177,651.25,-44.454924931031506
1484,34005,1886,27823.3,-486.3520605263184
1485,34007,1500,5386.5,-336.4904299956322
1486,34009,797,603.95,-269.66266179628826
1487,34011,2402,5974.75,-583.1281163171834
1488,34013,17,56.0,-2.267016854386717
1489,34015,855,1932.0,-161.03790904209862
1490,34017,3,42.0,2.982271233039568
1491,34019,777,930.8,-285.4488953855427
1492,34021,68,75.75,-21.32551787440811
1493,34023,1364,3790.4500000000003,-456.66372346991
1494,34025,1330,2029.24,-503.5791547287387
1495,34027,1688,1766.55,-630.2631891310662
1496,34029,4994,63707.645,-1832.54405861885
1497,34031,613,749.75,-204.31529614686247
1498,34033,459,1850.25,-8.680272572060636
1499,34035,967,698.5,-395.13669612878726
1500,34037,1226,1758.851,-466.4502174808449
1501,34039,60,54.6,-18.892547905313492
1502,34041,805,766.45,-322.0498702499344
1503,35001,903,12590.259,-224.11990829510844
1504,35003,3605,953660.36,-716.3920719448494
1505,35005,1176,327453.21,599.1548025995389
1506,35006,2360,44572.86,-952.6713250047032
1507,35007,737,220662.18,229.82871479703198
1508,35009,309,78465.06,352.92505269543534
1509,35011,231,113640.26999999999,280.158926059746
1510,35013,169,69193.15,111.83187038146137
1511,35015,1240,185605.51,145.56533194240984
1512,35017,1879,591793.77,-120.29351019523794
1513,35019,233,171164.12,294.9319366370536
1514,35021,77,30062.15,131.14924922471195
1515,35023,222,429686.17000000004,312.2110201894361
1516,35025,1371,809883.129,1088.988035414822
1517,35027,1272,445211.87,78.43152147281893
1518,35028,186,2022.1,-136.35625636453648
1519,35029,174,17968.46,68.1190153901715
1520,35031,2077,23527.96,-955.40569757613
1521,35033,589,91182.205,89.37862575718256
1522,35035,2102,334007.85,-465.7467353927088
1523,35037,221,138217.34,385.5291596714041
1524,35039,4515,85473.45,-2193.288796668466
1525,35041,942,221428.02,1101.1358709394667
1526,35043,2666,272274.98000000004,-1112.563484053766
1527,35045,1828,9194.585,-889.9356483223386
1528,35047,1070,107132.925,77.33104497876455
1529,35049,981,63657.72,-313.94009739324406
1530,35051,490,105655.73,78.38320445501408
1531,35053,1189,179889.41,-57.8344320495932
1532,35055,805,19189.35,-392.85044534552924
1533,35057,670,63291.61,86.13731280370388
1534,35059,172,157542.05002,252.1943754816209
1535,35061,1054,10446.54799,-138.4225854792072
1536,36000,186,94.69,-110.3119514859736
1537,36001,1873,1601.69,-698.9006052037286
1538,36003,547,863.415,-83.70113919573564
1539,36005,1665,213.10000000000002,-1410.3388546021722
1540,36007,1128,1207.065,-385.462378438413
1541,36009,904,1083.47,-240.87331856996525
1542,36011,549,358.51,-254.06786536768567
1543,36013,1040,909.48,-513.4842881193279
1544,36015,763,795.05,-278.48169859378845
1545,36017,537,897.91,-24.225936406103283
1546,36019,1267,1519.65,-255.3077199632089
1547,36021,906,1306.71,-185.17744859244038
1548,36023,316,427.52,-84.25570745596106
1549,36025,604,980.56,-88.16462158982365
1550,36027,1885,2877.67,-715.856985056235
1551,36029,2842,1272.53,-1763.5735190164187
1552,36031,902,2799.16,-101.83740808538097
1553,36033,902,944.55,-171.52402428544661
1554,36035,710,837.46125,-117.84905175872686
1555,36037,569,368.34000000000003,-225.4753580106023
1556,36039,941,1379.21,-172.73672229932245
1557,36041,328,926.0699999999999,-50.60066880045795
1558,36043,391,377.94,-144.80132305569862
1559,36045,1444,1143.92,-616.1348413871233
1560,36047,1846,466.70000000000005,-1534.7876132504152
1561,36049,384,415.67,-128.71029589863946
1562,36051,779,821.8499999999999,-253.0322921975716
1563,36053,459,368.90000000000003,-169.31249640990114
1564,36055,3728,1783.5900000000001,-2273.891289243604
1565,36057,324,311.285,-107.73695667836407
1566,36059,2887,1130.4,-1811.160860483286
1567,36061,572,78.1,-500.4278031133956
1568,36063,1272,597.08,-771.9671882017204
1569,36065,1289,992.49,-616.3387897607333
1570,36067,1414,817.44,-765.256036078083
1571,36069,911,841.71,-381.87770376974464
1572,36071,3683,5858.171666,-1284.526629796432
1573,36073,328,201.09,-165.34998383772466
1574,36075,948,663.53,-397.52777618649856
1575,36077,544,667.46,-84.35172153278056
1576,36079,1010,1131.86,-367.1879804290225
1577,36081,2748,775.6500000000001,-2190.2371696248433
1578,36083,1967,1960.92,-652.0844687377105
1579,36085,1422,256.0,-1173.0299512981767
1580,36087,2933,3760.62,-1263.5436447106563
1581,36089,1956,2430.76,-674.4986386203439
1582,36091,1822,2356.13,-353.10782097441825
1583,36093,642,436.55,-262.72504340076574
1584,36095,481,754.061428,-83.98141065352026
1585,36097,319,394.05,-55.22617216833288
1586,36099,270,919.19,-95.7081205518796
1587,36101,1184,2455.04,-176.71414058466542
1588,36103,7512,12640.93,-4211.310269956483
1589,36105,1175,5678.24,-273.99646569293895
1590,36107,462,615.19,-138.5369654158087
1591,36109,341,226.06,-155.28954671449452
1592,36111,1832,7585.037499999999,-556.0804244098165
1593,36113,1104,1828.105,-193.08660991473567
1594,36115,987,1513.02875,-146.3581175402026
1595,36117,861,614.07,-366.2412402414455
1596,36119,2263,1478.4722219999999,-1022.5181262262763
1597,36121,343,284.93,-139.43830526344482
1598,36123,274,304.28,-91.92394610979387
1599,37001,384,1008.06,-1.8871299082549022
1600,37003,833,743.92,-371.40370514888406
1601,37005,362,962.3,-101.29628721206493
1602,37007,1269,4835.05,-214.57807961675098
1603,37009,526,1353.04,3.5634825083774926
1604,37011,587,1393.03,-202.59717459272755
1605,37013,716,2929.6,-61.8365747989964
1606,37015,697,3557.16,-79.40564113685792
1607,37017,1807,12522.19,-126.68935016187913
1608,37019,2016,15701.19001,81.44957742712299
1609,37021,1570,7260.08,-314.61724054787044
1610,37023,2318,25680.14,-1085.732665364072
1611,37025,938,717.85,-506.50606076724256
1612,37027,2518,3797.53,-1238.0004919609391
1613,37029,261,3065.5,-50.177864387904506
1614,37031,724,21795.03,98.89140173066268
1615,37033,477,1209.17,-94.34490311372988
1616,37035,1994,1345.6399999999999,-1060.5113564458406
1617,37037,1451,3587.28,-370.12043549031745
1618,37039,1188,6317.64,-8.999585825796299
1619,37041,182,424.9,-59.820582765427524
1620,37043,428,1994.01,-2.3901141637565404
1621,37045,1559,1588.54,-656.6751925114831
1622,37047,2360,15963.26,515.8341463817965
1623,37049,754,28236.2,48.72184459547426
1624,37051,1847,16551.67,746.1824467639234
1625,37053,602,3450.21,-223.95978765494348
1626,37055,1258,14924.16,-203.49069783507775
1627,37057,1015,1635.64,-271.9338792219799
1628,37059,624,491.25,-278.95216586137514
1629,37061,961,4810.13,-98.58086126658209
1630,37063,574,1480.57,-36.67750527397722
1631,37065,437,1947.53,-28.467198539779393
1632,37067,1379,1266.76,-507.82597908860157
1633,37069,877,4242.6900000000005,-173.7185972189519
1634,37071,1935,1946.07,-975.8643850650074
1635,37073,531,1621.48,-196.3252245808183
1636,37075,415,8957.85,74.34243362251598
1637,37077,691,3564.6800000000003,102.13823892044921
1638,37079,497,1175.67,-118.11818391668969
1639,37081,754,901.65,-314.20384959346535
1640,37083,750,6779.79,49.51020171745692
1641,37085,3906,13908.06,-151.1830656928264
1642,37087,1049,4809.0599999999995,-253.233063959623
1643,37089,1345,1798.04,-476.0716408970886
1644,37091,583,2005.68,-124.32245952515355
1645,37093,1862,13007.43,590.5966565113833
1646,37095,291,8352.69,66.00149071426289
1647,37097,1630,1524.04,-733.3500515288896
1648,37099,1146,4602.06,-275.57178561653313
1649,37101,955,4502.72,162.71336460597894
1650,37103,451,26943.199999999997,34.72447453699715
1651,37105,1743,1810.57,-709.2036043942604
1652,37107,378,1594.2,-19.34941447875205
1653,37109,1346,931.06,-664.6572280303595
1654,37111,1335,9762.42,-400.71402510593737
1655,37113,1086,7090.88,-238.43135893598537
1656,37115,1533,10236.36001,-10.294633671745187
1657,37117,496,1227.55,-53.890885906696916
1658,37119,932,700.84,-514.801137412044
1659,37121,378,4455.6,-112.32237185908747
1660,37123,1408,4268.97,-251.4096163849087
1661,37125,2777,6490.99,-398.7658993099506
1662,37127,761,1886.1299999999999,-166.44028313440364
1663,37129,945,3641.62,-323.7866360319546
1664,37131,379,1809.42,-13.041614160678005
1665,37133,1821,9822.11,-125.77351006199042
1666,37135,811,1346.98,-234.36625555556773
1667,37137,335,5132.6,13.704618442597848
1668,37139,264,842.97,-84.20543309940383
1669,37141,1496,46145.77,-158.72903122448204
1670,37143,166,1226.14,-6.081124349226234
1671,37145,622,1150.92,-133.21088292061242
1672,37147,509,2471.41,6.10168703138071
1673,37149,532,1585.45,-58.98444533502025
1674,37151,1481,3048.15,-251.53955327905732
1675,37153,3799,10345.29999,-820.8316873690147
1676,37155,4646,62351.0,3315.38749856212
1677,37157,1002,1787.7,-94.07857163558175
1678,37159,1375,1751.4,-415.8827836651226
1679,37161,974,7420.2,-189.37558993189865
1680,37163,1473,14269.4,521.6181073905433
1681,37165,2901,22181.6,51.5071858000737
1682,37167,1484,1816.75,-573.3900332249301
1683,37169,963,1738.9,-290.6731579715858
1684,37171,1119,4574.1,-313.09076652360886
1685,37173,918,18951.35,20.906955200338782
1686,37175,705,2584.65,-246.0338994170966
1687,37177,167,43337.700000000004,-17.26219030195973
1688,37179,2169,2105.5,-942.4275126174848
1689,37181,406,884.3,-68.43264023334244
1690,37183,503,2525.5,122.20914284162048
1691,37185,752,3963.7000000000003,-38.057271161602294
1692,37187,379,1830.6,-54.44941397532738
1693,37189,504,1873.22,-80.84873239356868
1694,37191,1399,3818.8,-110.77075370388812
1695,37193,1462,4686.3,-539.6064112653796
1696,37195,705,1500.96,-187.53520524036074
1697,37197,628,762.9,-141.11240694763006
1698,37199,518,3100.8500000000004,-62.04456651355628
1699,38001,21,1321.83,16.71300608083601
1700,38003,34,2691.0,29.043118488890915
1701,38005,5888,32304.7,844.8915875023529
1702,38007,182,8296.69,49.772886476520256
1703,38009,49,3013.6,31.269805557673205
1704,38011,17,1301.0,16.50022174084716
1705,38013,22,3250.6,24.47313037797555
1706,38015,41,15061.210000000001,43.63818381165496
1707,38017,34,1258.8,24.073337425382533
1708,38019,107,7697.4,137.81928557540445
1709,38021,15,800.21,11.019155520636023
1710,38023,8,925.7,11.485721426481579
1711,38025,148,14707.1,85.1075261901633
1712,38027,115,1397.9,33.63633375489778
1713,38029,73,4875.7,27.546282797175405
1714,38031,31,273.3,21.038384275599636
1715,38033,32,894.35,25.035462621040246
1716,38035,36,6090.8,10.191229350343121
1717,38037,37,3040.5,33.582358408287334
1718,38039,10,374.2,6.607455023214668
1719,38041,18,175.1,9.419129307741976
1720,38043,9,166.6,7.552259275891861
1721,38045,14,111.85,6.3049865809192545
1722,38047,10,515.7,9.494415509906077
1723,38049,60,8924.1,43.808915716943076
1724,38051,14,502.1,8.42333763967883
1725,38053,522,74615.49,139.84511600455062
1726,38055,274,10991.0,129.26540518300388
1727,38057,59,2637.0,24.587562483679726
1728,38059,50,2312.6000000000004,25.276902644867185
1729,38061,337,14578.8,112.59948959900515
1730,38063,20,677.5,12.441663720798797
1731,38065,9,4210.1,15.837830363765454
1732,38067,8,3163.5,13.382985861471678
1733,38069,130,3130.5,61.26318545983957
1734,38071,166,5076.7,82.84536431207523
1735,38073,54,4795.19,53.00753360714374
1736,38075,22,922.4,14.319920963263685
1737,38077,29,1843.22,22.235133178683878
1738,38079,3718,42212.4,301.040698922481
1739,38081,36,1306.65,27.682282154762916
1740,38083,13,826.7,13.163757523981955
1741,38085,2330,77348.7,-182.67115013696667
1742,38087,53,9450.539999999999,48.34914704824695
1743,38089,37,1915.9,21.73526490614216
1744,38091,8,1272.0,13.505653467951351
1745,38093,133,11386.6,89.39518909230229
1746,38095,40,2107.3,27.669444059632877
1747,38097,11,454.6,10.928379847595588
1748,38099,12,358.7,9.507316040076413
1749,38101,84,13992.2,52.92017903805748
1750,38103,5,245.0,6.2045540601352425
1751,38105,18,2687.1,20.41100581254413
1752,39001,112,769.54,11.30560690902507
1753,39005,4,173.75,1.6309361190641913
1754,39009,110,308.90999999999997,10.684926324408126
1755,39013,46,227.923,4.510520608023982
1756,39015,12,88.61,1.8504930719009633
1757,39019,83,512.539,19.78710492898655
1758,39021,10,30.5,-1.602059991327962
1759,39023,6,18.0,-0.028028723600243444
1760,39025,1,1.0,0.0
1761,39029,63,160.18,-12.754659541408182
1762,39031,61,537.268,9.46188588950941
1763,39035,2,7.3999999999999995,-0.13667713987954389
1764,39037,1,1.0,0.0
1765,39041,1,1.0,0.0
1766,39043,3,1.2,-1.9999999999999996
1767,39045,21,146.46,7.379018104199054
1768,39047,1,0.25,-0.6020599913279623
1769,39049,5,2.25,-2.259637310505756
1770,39051,34,64.30000000000001,-6.192789799531855
1771,39053,173,1081.25,51.31747487284193
1772,39057,2,3.6,-0.4559319556497242
1773,39059,101,275.59,-11.900352254005051
1774,39063,3,0.4,-2.6989700043360183
1775,39065,8,2.7,-5.698970004336018
1776,39067,29,97.749,3.654329645295442
1777,39069,1,0.15,-0.8239087409443187
1778,39071,30,205.6,0.2305982717412336
1779,39073,166,368.67,9.129689115111713
1780,39075,40,107.72,-8.820554250706147
1781,39077,2,6.0,0.6989700043360187
1782,39079,152,665.07,4.348592529622195
1783,39081,46,167.888,0.30343372505468125
1784,39083,35,51.03,-4.746028295380973
1785,39085,3,420.1,2.9030899869919433
1786,39087,838,6671.657,156.3289966457392
1787,39089,13,33.8,-0.5789361924808245
1788,39091,1,0.5,-0.30102999566398114
1789,39095,6,7.45,0.07918124604762478
1790,39099,1,0.66,-0.18045606445813128
1791,39101,8,333.7,-1.3649185639891264
1792,39103,1,0.1,-0.9999999999999998
1793,39105,77,169.28,1.3890099365508615
1794,39109,2,1.1,-0.9999999999999998
1795,39111,29,78.75,7.151703985910364
1796,39115,33,88.55,3.717033570119055
1797,39117,1,0.75,-0.12493873660829993
1798,39119,122,368.63,3.1880867689443235
1799,39121,23,91.85,-0.45890238062562955
1800,39123,1,10.0,1.0
1801,39127,59,220.79000000000002,2.523095821211639
1802,39129,3,5.35,-0.9030899869919433
1803,39131,238,885.56,8.236288122000762
1804,39137,4,2.6,-0.8239087409443185
1805,39139,15,16.45,-4.374816209824899
1806,39141,136,886.13,6.550866887777699
1807,39143,14,5.8,-6.823908740944318
1808,39145,279,6455.331,23.403485741328513
1809,39151,18,55.38,-1.6601512169623622
1810,39153,17,7.1,-9.31875876262441
1811,39157,48,143.26,0.7332725788008729
1812,39163,81,714.5799999999999,6.676620162373217
1813,39167,46,156.3,-3.7761976538263275
1814,39169,11,33.1,-2.920818753952374
1815,39171,1,0.1,-0.9999999999999998
1816,39173,8,15.0,-0.7958800173440751
1817,40001,4802,124102.25,3071.171780394998
1818,40003,29,5850.7,17.442479512975627
1819,40005,868,126769.95,934.2180297517798
1820,40007,5,4520.0,12.982271233039567
1821,40009,6,8508.0,13.998782269831734
1822,4001,5394,83331.88,-2801.819228570829
1823,40011,168,7842.3,165.99433239164475
1824,40013,60,14921.01,48.7545718988329
1825,40015,867,42133.1,732.3488901389569
1826,40017,74,9868.7,75.63842763031955
1827,40019,145,121964.1,157.74893701578353
1828,40021,3545,108328.2,1960.4724285582035
1829,40023,292,10914.6,202.25122153805196
1830,40025,10,15686.5,26.684598966713477
1831,40027,8,11474.2,11.521683552372693
1832,40029,48,13358.7,71.12307285839319
1833,4003,3128,467407.8,63.79210108235313
1834,40031,708,153487.2,285.1864251159993
1835,40033,64,5937.6,73.76339661511764
1836,40035,41,4538.5,39.22806735194859
1837,40037,199,155498.5,339.06431708486065
1838,40039,110,4518.5,69.92502371620866
1839,40041,2839,55800.2,1667.7575471419923
1840,40043,58,67890.0,75.51904186007354
1841,40045,5,5652.0,11.0
1842,40047,4,337.0,6.748188027006199
1843,40049,63,18027.9,64.27701886720584
1844,4005,15677,692767.88,-9035.223624593365
1845,40051,23,15974.6,31.49372795766577
1846,40053,1,1.0,0.0
1847,40055,1,750.0,2.8750612633916997
1848,40057,2,4950.0,6.57978359661681
1849,40059,2,4560.0,6.676647892010012
1850,40061,842,37871.4,649.3504289020661
1851,40063,142,79249.40000000001,232.64785193398262
1852,40065,1,2100.0,3.322219294733919
1853,40067,38,13035.3,48.53534256930501
1854,40069,103,19329.9,120.26908396847392
1855,4007,9614,323116.12,-2707.6268761984375
1856,40071,108,1116.4,38.35287927996015
1857,40073,5,1028.0,9.967079734144496
1858,40075,84,4016.4,88.6511275356923
1859,40077,2791,146887.85,1924.9907628989263
1860,40079,2907,106694.0,1997.350056689481
1861,40081,50,16831.9,39.28862683689283
1862,40083,11,19976.0,28.166192984652106
1863,40085,75,21959.5,69.20639490734887
1864,40087,6,2419.2,11.514770819134231
1865,40089,6662,81013.01,2326.913560820557
1866,4009,3458,330987.84,-19.274328654675557
1867,40091,280,63195.7,309.5500687044904
1868,40093,2,53017.0,8.679469179882656
1869,40095,70,4236.45,41.089542204819466
1870,40097,977,23380.1,629.4845630869378
1871,40099,167,38469.9,143.40413305241762
1872,40101,222,40308.6,252.52859409097462
1873,40103,46,4045.1,35.16451740618118
1874,40105,13,1289.2,22.410528089046444
1875,40107,382,85393.7,444.4841919793057
1876,40109,4,8290.0,10.601292375349045
1877,4011,1037,678933.4500000001,-227.61739351686055
1878,40111,294,54300.3,324.809246152971
1879,40113,1645,391144.5,1627.8286590614798
1880,40115,547,21026.3,378.2512442661357
1881,40117,99,17508.300000000003,96.40941963857821
1882,40119,60,12393.4,53.950581227732634
1883,4012,806,36307.659999999996,-122.450940005916
1884,40121,1721,200485.6,1668.0496544829937
1885,40123,395,23291.4,320.1132417724051
1886,40125,72,4188.7,72.51451572653228
1887,40127,4188,107328.45,2436.7442593003584
1888,40129,173,36410.1,96.87843359040068
1889,4013,6808,634098.0199900001,-2875.1743868631233
1890,40131,6,2471.0,10.040602340114072
1891,40133,495,50534.8,453.31333709840936
1892,40135,2243,57088.799999999996,1641.6538199946337
1893,40137,78,50352.700000000004,96.7202777968219
1894,40139,17,22467.300000000003,38.958313501572064
1895,40141,11,3065.1,17.228482171614885
1896,40143,36,11181.2,48.63646997164352
1897,40145,47,2434.4,39.52968653924725
1898,40147,67,31871.2,61.16080861757538
1899,40149,51,2516.0,38.31723114649986
1900,4015,5287,628817.15,-1338.6044608152577
1901,40151,4,78680.0,13.578094568125383
1902,40153,11,56183.5,24.923441511156717
1903,4017,5170,517448.66,-2615.6460372876545
1904,4019,3682,327181.416,-1118.5112674272098
1905,4021,5813,193098.17799999999,-406.62710036540017
1906,4023,801,268314.12,188.95504705011663
1907,4025,4128,346955.11,-1543.8132490462456
1908,4027,651,40406.5,-154.74279462943318
1909,41001,1744,326261.03,-920.2217078696394
1910,41003,288,894.05,-224.23771286461948
1911,41005,1713,8429.76,-1602.732993332061
1912,41007,381,755.22,-484.6906523093021
1913,41009,378,405.98,-415.4922586130189
1914,41011,967,4872.65,-958.0180176798234
1915,41013,2115,50092.42,-1469.4774843945409
1916,41015,515,537673.62,-310.7862516746547
1917,41017,5219,117399.85,-4286.429652877284
1918,41019,4458,275165.34,-2979.38866800106
1919,41021,48,111359.31,108.46443198326541
1920,41023,4966,479397.03,-2793.708059671008
1921,41025,2309,1127760.55,-289.70297631309325
1922,41027,610,14212.59,-564.5483766364036
1923,41029,4499,76863.24,-3706.0738568139263
1924,41031,2281,338461.91,-898.538709634752
1925,41033,2810,57772.380000000005,-2777.6891761297043
1926,41035,6207,176149.26,-4702.182909207365
1927,41037,2913,348299.09,-1917.6954409558564
1928,41039,4104,35640.770000000004,-3290.6529416123813
1929,41041,353,854.4399999999999,-309.823493244556
1930,41043,1184,22957.28,-1102.8005331188272
1931,41045,925,2090127.7000000002,901.9479862544209
1932,41047,876,11260.810000000001,-665.4403416830396
1933,41049,610,149289.57,-260.6877715018001
1934,41051,108,8178.86,-73.71674980876209
1935,41053,231,1007.18,-136.0422418183341
1936,41055,44,94639.1,95.17770963328316
1937,41057,433,480.19,-433.9259999834098
1938,41059,1646,130388.84999999999,-599.7359679138222
1939,41061,1232,28281.960000000003,-854.9621435599138
1940,41063,1597,532696.69,-991.3213952951203
1941,41065,1589,658637.11,-360.91330374448484
1942,41067,244,512.82,-218.68894609458195
1943,41069,1022,187625.71,-323.2615254346613
1944,41071,329,731.26,-244.1541013104183
1945,42001,60,108.02022,-21.263670320013123
1946,42003,56,56.65,-25.56863623584101
1947,42005,86,416.59000000000003,7.7655811279772635
1948,42007,16,90.53999999999999,8.728561177436081
1949,42009,137,1522.373659,13.064339858190316
1950,42011,323,1067.8672,-196.50375875832742
1951,42013,132,944.15,25.74823900825656
1952,42015,210,420.18,-40.38681221574085
1953,42017,89,148.39,-24.33555937475882
1954,42019,35,179.95,11.744978456369653
1955,42021,118,467.367,-1.2375292890498133
1956,42023,31,1038.468,15.675846929825369
1957,42025,440,2055.75962,-196.9044722877952
1958,42027,262,2337.71319,-60.58658285576809
1959,42029,144,302.091,-25.661391480659713
1960,42031,79,557.4300000000001,0.5239254206986254
1961,42033,829,1566.01478,-560.2071374796109
1962,42035,111,3281.37099,23.649012477478998
1963,42037,77,217.96,-3.259140527950255
1964,42039,14,52.33,1.059104099701797
1965,42041,55,288.61,4.534567004074371
1966,42043,102,388.967,-22.542166911247012
1967,42045,18,47.42,-3.1203333905457202
1968,42047,110,480.2696,-14.041798014237276
1969,42049,11,10.86,-4.241988814395022
1970,42051,206,651.12,-9.166621036750275
1971,42053,75,382.43,2.2933624785996853
1972,42055,113,261.99468,-50.975329343244
1973,42057,53,163.97719999999998,-24.247366387642927
1974,42059,6,7.35,-1.5051499783199054
1975,42061,149,733.92,-29.84918766194592
1976,42063,91,658.2669999999999,14.8362244602266
1977,42065,69,206.81,6.620942187687993
1978,42067,44,153.91,0.05662216627630268
1979,42069,134,1280.68,52.35388575016177
1980,42071,102,143.733,-22.029204929608216
